time,open,high,low,close
2025-05-14 10:22:10,56.259,56.259,56.249,56.25
2025-05-14 10:22:15,56.25,56.261,56.249,56.261
2025-05-14 10:22:20,56.261,56.261,56.258,56.259
2025-05-14 10:22:25,56.259,56.259,56.249,56.252
2025-05-14 10:22:30,56.252,56.254,56.252,56.252
2025-05-14 10:22:35,56.252,56.253,56.25,56.25
2025-05-14 10:22:40,56.25,56.25,56.242,56.242
2025-05-14 10:22:45,56.242,56.245,56.242,56.243
2025-05-14 10:22:50,56.243,56.245,56.242,56.244
2025-05-14 10:22:55,56.244,56.247,56.241,56.247
2025-05-14 10:23:00,56.246,56.246,56.242,56.242
2025-05-14 10:23:05,56.241,56.241,56.234,56.234
2025-05-14 10:23:10,56.234,56.234,56.231,56.232
2025-05-14 10:23:15,56.232,56.237,56.231,56.234
2025-05-14 10:23:20,56.234,56.234,56.229,56.229
2025-05-14 10:23:25,56.228,56.247,56.228,56.247
2025-05-14 10:23:30,56.247,56.247,56.241,56.247
2025-05-14 10:23:35,56.247,56.25,56.247,56.25
2025-05-14 10:23:40,56.25,56.25,56.246,56.25
2025-05-14 10:23:45,56.25,56.259,56.25,56.259
2025-05-14 10:23:50,56.259,56.259,56.256,56.258
