time,open,high,low,close
2025-05-11 07:59:05,294.438,294.441,294.435,294.44
2025-05-11 07:59:10,294.443,294.444,294.443,294.443
2025-05-11 07:59:15,294.44,294.44,294.431,294.433
2025-05-11 07:59:20,294.433,294.435,294.43,294.431
2025-05-11 07:59:25,294.431,294.443,294.431,294.443
2025-05-11 07:59:30,294.444,294.445,294.442,294.442
2025-05-11 07:59:35,294.44,294.442,294.439,294.44
2025-05-11 07:59:40,294.44,294.44,294.435,294.438
2025-05-11 07:59:45,294.438,294.438,294.432,294.432
2025-05-11 07:59:50,294.432,294.433,294.428,294.428
2025-05-11 07:59:55,294.428,294.432,294.427,294.432
2025-05-11 08:00:00,294.432,294.432,294.428,294.428
2025-05-11 08:00:05,294.428,294.428,294.42,294.421
2025-05-11 08:00:10,294.42,294.426,294.419,294.424
2025-05-11 08:00:15,294.424,294.427,294.422,294.422
2025-05-11 08:00:20,294.422,294.428,294.422,294.425
2025-05-11 08:00:25,294.421,294.428,294.421,294.428
2025-05-11 08:00:30,294.428,294.428,294.423,294.424
2025-05-11 08:00:35,294.424,294.431,294.424,294.429
2025-05-11 08:00:40,294.429,294.429,294.418,294.419
2025-05-11 08:00:45,294.418,294.418,294.414,294.417
2025-05-11 08:00:50,294.417,294.417,294.414,294.414
2025-05-11 08:00:55,294.414,294.414,294.408,294.408
2025-05-11 08:01:00,294.408,294.408,294.407,294.408
2025-05-11 08:01:05,294.405,294.407,294.403,294.403
2025-05-11 08:01:10,294.415,294.415,294.408,294.408
2025-05-11 08:01:15,294.408,294.409,294.401,294.404
2025-05-11 08:01:20,294.395,294.395,294.386,294.387
2025-05-11 08:01:25,294.387,294.387,294.378,294.383
2025-05-11 08:01:30,294.383,294.384,294.376,294.376
2025-05-11 08:01:35,294.374,294.376,294.374,294.374
2025-05-11 08:01:40,294.374,294.374,294.369,294.373
2025-05-11 08:01:45,294.374,294.374,294.36,294.36
2025-05-11 08:01:50,294.36,294.361,294.36,294.361
2025-05-11 08:01:55,294.361,294.361,294.357,294.357
2025-05-11 08:02:00,294.357,294.364,294.357,294.363
2025-05-11 08:02:05,294.363,294.371,294.363,294.371
2025-05-11 08:02:10,294.374,294.378,294.374,294.378
2025-05-11 08:02:15,294.38,294.383,294.373,294.383
2025-05-11 08:02:20,294.382,294.384,294.382,294.384
2025-05-11 08:02:25,294.383,294.388,294.382,294.384
2025-05-11 08:02:30,294.383,294.384,294.378,294.378
2025-05-11 08:02:35,294.378,294.384,294.376,294.382
2025-05-11 08:02:40,294.381,294.382,294.381,294.381
2025-05-11 08:02:45,294.381,294.391,294.381,294.381
2025-05-11 08:02:50,294.38,294.38,294.376,294.376
2025-05-11 08:02:55,294.377,294.381,294.377,294.381
2025-05-11 08:03:00,294.382,294.39,294.382,294.388
2025-05-11 08:03:05,294.388,294.391,294.388,294.388
2025-05-11 08:03:10,294.387,294.387,294.383,294.384
2025-05-11 08:03:15,294.386,294.387,294.382,294.382
2025-05-11 08:03:20,294.382,294.385,294.381,294.385
2025-05-11 08:03:25,294.385,294.385,294.373,294.376
2025-05-11 08:03:30,294.376,294.382,294.376,294.382
2025-05-11 08:03:35,294.38,294.38,294.375,294.379
2025-05-11 08:03:40,294.378,294.378,294.369,294.369
2025-05-11 08:03:45,294.369,294.372,294.369,294.372
2025-05-11 08:03:50,294.372,294.372,294.362,294.363
2025-05-11 08:03:55,294.363,294.366,294.362,294.365
2025-05-11 08:04:00,294.364,294.364,294.359,294.361
2025-05-11 08:04:05,294.361,294.369,294.36,294.369
2025-05-11 08:04:10,294.369,294.369,294.366,294.369
2025-05-11 08:04:15,294.369,294.373,294.368,294.373
2025-05-11 08:04:20,294.373,294.373,294.369,294.371
2025-05-11 08:04:25,294.371,294.372,294.367,294.368
2025-05-11 08:04:30,294.372,294.383,294.372,294.382
2025-05-11 08:04:35,294.383,294.384,294.381,294.382
2025-05-11 08:04:40,294.381,294.381,294.378,294.378
2025-05-11 08:04:45,294.378,294.378,294.373,294.375
2025-05-11 08:04:50,294.373,294.376,294.372,294.373
2025-05-11 08:04:55,294.373,294.376,294.372,294.376
2025-05-11 08:05:00,294.378,294.378,294.361,294.364
2025-05-11 08:05:05,294.364,294.364,294.355,294.355
2025-05-11 08:05:10,294.359,294.362,294.359,294.362
2025-05-11 08:05:15,294.364,294.365,294.36,294.36
2025-05-11 08:05:20,294.36,294.366,294.36,294.366
2025-05-11 08:05:25,294.366,294.373,294.364,294.373
2025-05-11 08:05:30,294.373,294.373,294.368,294.369
2025-05-11 08:05:35,294.367,294.369,294.365,294.369
2025-05-11 08:05:40,294.369,294.37,294.363,294.363
2025-05-11 08:05:45,294.363,294.368,294.359,294.367
2025-05-11 08:05:50,294.367,294.367,294.361,294.362
2025-05-11 08:05:55,294.362,294.363,294.361,294.362
2025-05-11 08:06:00,294.364,294.369,294.363,294.369
2025-05-11 08:06:05,294.369,294.375,294.367,294.374
2025-05-11 08:06:10,294.374,294.375,294.363,294.363
2025-05-11 08:06:15,294.363,294.363,294.36,294.361
2025-05-11 08:06:20,294.357,294.368,294.357,294.364
2025-05-11 08:06:25,294.364,294.366,294.359,294.359
2025-05-11 08:06:30,294.359,294.364,294.359,294.364
2025-05-11 08:06:35,294.364,294.364,294.363,294.364
2025-05-11 08:06:40,294.364,294.364,294.352,294.356
2025-05-11 08:06:45,294.356,294.373,294.356,294.37
2025-05-11 08:06:50,294.37,294.372,294.368,294.372
2025-05-11 08:06:55,294.371,294.373,294.37,294.373
2025-05-11 08:07:00,294.373,294.381,294.37,294.37
2025-05-11 08:07:05,294.37,294.37,294.36,294.36
2025-05-11 08:07:10,294.36,294.361,294.354,294.36
2025-05-11 08:07:15,294.361,294.363,294.359,294.36
2025-05-11 08:07:20,294.36,294.36,294.357,294.36
